origin,supplier,unit,horizon,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct,mae
2026-05-01,IEK,упак,28,lgbm_tweedie,68,68,1902.0,1941.9,37.495,2.098,17.699,19.796,47.059,10.48759469135135
2026-05-01,IEK,упак,28,lgbm_selected,68,68,1902.0,1941.9,37.495,2.098,17.699,19.796,47.059,10.48759469135135
2026-06-01,IEK,упак,28,baseline_selected,70,70,3371.0,1959.54,59.827,-41.871,50.849,8.978,38.571,28.811124714385205
2026-06-01,IEK,упак,28,lgbm_l2,70,70,3371.0,1978.782,55.466,-41.3,48.383,7.083,38.571,26.71073731995898
2026-06-01,IEK,упак,28,lgbm_tweedie,70,70,3371.0,1925.938,49.745,-42.867,46.306,3.439,38.571,23.95569770510266
2026-06-01,IEK,упак,28,lgbm_selected,70,70,3371.0,1925.938,49.745,-42.867,46.306,3.439,38.571,23.95569770510266
2026-07-01,IEK,упак,28,baseline_selected,70,70,3389.0,2777.482,31.669,-18.044,24.857,6.812,44.286,15.332226375606536
2026-07-01,IEK,упак,28,lgbm_l2,70,70,3389.0,3345.046,43.992,-1.297,22.644,21.347,44.286,21.298335480510616
2026-07-01,IEK,упак,28,lgbm_tweedie,70,70,3389.0,3189.012,30.533,-5.901,18.217,12.316,44.286,14.782208585115004
2026-07-01,IEK,упак,28,lgbm_selected,70,70,3389.0,3189.012,30.533,-5.901,18.217,12.316,44.286,14.782208585115004
2026-08-01,IEK,упак,28,baseline_selected,71,71,3667.0,3398.396,21.009,-7.325,14.167,6.842,32.394,10.850949850518193
2026-08-01,IEK,упак,28,lgbm_l2,71,71,3667.0,3039.687,33.034,-17.107,25.071,7.964,32.394,17.06142673885118
2026-08-01,IEK,упак,28,lgbm_tweedie,71,71,3667.0,3194.684,22.476,-12.88,17.678,4.798,32.394,11.6084857306952
2026-08-01,IEK,упак,28,lgbm_selected,71,71,3667.0,3194.684,22.476,-12.88,17.678,4.798,32.394,11.6084857306952
2025-07-01,IEK,шт,7,baseline_selected,1265,1265,21699.0,29400.897,76.029,35.494,20.267,55.761,64.585,13.041454016264527
2025-07-01,IEK,шт,7,lgbm_l2,1265,1265,21699.0,39080.983,110.996,80.105,15.446,95.551,64.585,19.0396199908185
2025-07-01,IEK,шт,7,lgbm_tweedie,1265,1265,21699.0,32329.989,87.284,48.993,19.146,68.139,64.585,14.972214299954532
2025-07-01,IEK,шт,7,lgbm_selected,1265,1265,21699.0,32329.989,87.284,48.993,19.146,68.139,64.585,14.972214299954532
2025-08-01,IEK,шт,7,baseline_selected,1355,1355,45885.0,32188.141,46.776,-29.85,38.313,8.463,58.303,15.840127619768397
2025-08-01,IEK,шт,7,lgbm_l2,1355,1355,45885.0,32345.331,56.943,-29.508,43.225,13.718,58.303,19.282836429859145
2025-08-01,IEK,шт,7,lgbm_tweedie,1355,1355,45885.0,26010.513,53.833,-43.314,48.574,5.26,58.303,18.22988932388966
2025-08-01,IEK,шт,7,lgbm_selected,1355,1355,45885.0,26010.513,53.833,-43.314,48.574,5.26,58.303,18.22988932388966
2025-09-01,IEK,шт,7,baseline_selected,1445,1445,24509.0,34337.418,72.151,40.101,16.025,56.126,66.436,12.237702468028713
2025-09-01,IEK,шт,7,lgbm_l2,1445,1445,24509.0,37439.228,78.499,52.757,12.871,65.628,66.436,13.314382756818683
2025-09-01,IEK,шт,7,lgbm_tweedie,1445,1445,24509.0,31531.76,57.375,28.654,14.361,43.014,66.436,9.731508734251584
2025-09-01,IEK,шт,7,lgbm_selected,1445,1445,24509.0,31531.76,57.375,28.654,14.361,43.014,66.436,9.731508734251584
2025-10-01,IEK,шт,7,baseline_selected,1530,1530,32452.0,31594.366,52.638,-2.643,27.641,24.998,65.752,11.164848752498374
2025-10-01,IEK,шт,7,lgbm_l2,1530,1530,32452.0,32661.636,64.298,0.646,31.826,32.472,65.752,13.637850523362788
2025-10-01,IEK,шт,7,lgbm_tweedie,1530,1530,32452.0,28790.197,53.01,-11.284,32.147,20.863,65.752,11.243576079968621
2025-10-01,IEK,шт,7,lgbm_selected,1530,1530,32452.0,28790.197,53.01,-11.284,32.147,20.863,65.752,11.243576079968621
2025-11-01,IEK,шт,7,baseline_selected,1575,1575,25057.0,29694.938,69.673,18.51,25.582,44.091,67.619,11.084416467201368
2025-11-01,IEK,шт,7,lgbm_l2,1575,1575,25057.0,35678.691,89.311,42.39,23.461,65.851,67.619,14.208729206757196
2025-11-01,IEK,шт,7,lgbm_tweedie,1575,1575,25057.0,33129.544,77.464,32.217,22.624,54.84,67.619,12.323883251273735
2025-11-01,IEK,шт,7,lgbm_selected,1575,1575,25057.0,33129.544,77.464,32.217,22.624,54.84,67.619,12.323883251273735
2025-12-01,IEK,шт,7,baseline_selected,1619,1619,34748.0,30124.174,54.591,-13.307,33.949,20.642,67.758,11.716673491942553
2025-12-01,IEK,шт,7,lgbm_l2,1619,1619,34748.0,28990.237,61.53,-16.57,39.05,22.48,67.758,13.205953123746356
2025-12-01,IEK,шт,7,lgbm_tweedie,1619,1619,34748.0,24306.055,54.629,-30.05,42.34,12.289,67.758,11.724719833494822
2025-12-01,IEK,шт,7,lgbm_selected,1619,1619,34748.0,24306.055,54.629,-30.05,42.34,12.289,67.758,11.724719833494822
2026-01-01,IEK,шт,7,baseline_selected,1668,1668,4270.0,29162.84,601.141,582.97,9.085,592.056,85.192,15.388924020466238
2026-01-01,IEK,шт,7,lgbm_l2,1668,1668,4270.0,32717.506,679.722,666.218,6.752,672.97,85.192,17.400548224975346
2026-01-01,IEK,шт,7,lgbm_tweedie,1668,1668,4270.0,30062.777,620.873,604.046,8.413,612.46,85.192,15.894049381193598
2026-01-01,IEK,шт,7,lgbm_selected,1668,1668,4270.0,30062.777,620.873,604.046,8.413,612.46,85.192,15.894049381193598
2026-02-01,IEK,шт,7,baseline_selected,1707,1707,21232.0,22372.785,66.546,5.373,30.587,35.96,72.115,8.27717812767692
2026-02-01,IEK,шт,7,lgbm_l2,1707,1707,21232.0,20438.491,66.749,-3.737,35.243,31.506,72.115,8.302406684263316
2026-02-01,IEK,шт,7,lgbm_tweedie,1707,1707,21232.0,9806.828,62.771,-53.811,58.291,4.48,72.115,7.807604321155455
2026-02-01,IEK,шт,7,lgbm_selected,1707,1707,21232.0,9806.828,62.771,-53.811,58.291,4.48,72.115,7.807604321155455
2026-03-01,IEK,шт,7,baseline_selected,1754,1754,30651.0,20816.585,64.227,-32.085,48.156,16.071,72.349,11.223564198815854
2026-03-01,IEK,шт,7,lgbm_l2,1754,1754,30651.0,23493.666,59.861,-23.351,41.606,18.255,72.349,10.4607011277562
2026-03-01,IEK,шт,7,lgbm_tweedie,1754,1754,30651.0,20319.446,58.067,-33.707,45.887,12.18,72.349,10.147206578959286
2026-03-01,IEK,шт,7,lgbm_selected,1754,1754,30651.0,20319.446,58.067,-33.707,45.887,12.18,72.349,10.147206578959286
2026-04-01,IEK,шт,7,baseline_selected,1796,1796,18232.0,20523.431,71.905,12.568,29.668,42.236,71.771,7.299360544088195
2026-04-01,IEK,шт,7,lgbm_l2,1796,1796,18232.0,24959.207,78.051,36.898,20.577,57.474,71.771,7.923325082029553
2026-04-01,IEK,шт,7,lgbm_tweedie,1796,1796,18232.0,21979.992,68.648,20.557,24.045,44.602,71.771,6.968739147790618
2026-04-01,IEK,шт,7,lgbm_selected,1796,1796,18232.0,21979.992,68.648,20.557,24.045,44.602,71.771,6.968739147790618
2026-05-01,IEK,шт,7,baseline_selected,1814,1814,22132.0,23975.132,59.194,8.328,25.433,33.761,77.839,7.222022973908011
2026-05-01,IEK,шт,7,lgbm_l2,1814,1814,22132.0,26186.068,64.401,18.318,23.041,41.359,77.839,7.857292862590705
2026-05-01,IEK,шт,7,lgbm_tweedie,1814,1814,22132.0,24003.47,54.86,8.456,23.202,31.658,77.839,6.693226558571691
2026-05-01,IEK,шт,7,lgbm_selected,1814,1814,22132.0,24003.47,54.86,8.456,23.202,31.658,77.839,6.693226558571691
2026-06-01,IEK,шт,7,baseline_selected,1833,1833,30646.0,23169.177,48.054,-24.397,36.226,11.828,71.849,8.034152135746023
2026-06-01,IEK,шт,7,lgbm_l2,1833,1833,30646.0,27708.965,52.166,-9.584,30.875,21.291,71.849,8.721708775587134
2026-06-01,IEK,шт,7,lgbm_tweedie,1833,1833,30646.0,25693.71,51.339,-16.16,33.749,17.59,71.849,8.583405863874033
2026-06-01,IEK,шт,7,lgbm_selected,1833,1833,30646.0,25693.71,51.339,-16.16,33.749,17.59,71.849,8.583405863874033
2026-07-01,IEK,шт,7,baseline_selected,1850,1850,25917.0,25912.669,77.465,-0.017,38.741,38.724,71.405,10.852203783772906
2026-07-01,IEK,шт,7,lgbm_l2,1850,1850,25917.0,30426.268,85.09,17.399,33.845,51.244,71.405,11.920401992529468
2026-07-01,IEK,шт,7,lgbm_tweedie,1850,1850,25917.0,27376.818,74.527,5.633,34.447,40.08,71.405,10.44056662970084
2026-07-01,IEK,шт,7,lgbm_selected,1850,1850,25917.0,27376.818,74.527,5.633,34.447,40.08,71.405,10.44056662970084
2026-08-01,IEK,шт,7,baseline_selected,1866,1866,32862.0,30710.336,40.311,-6.548,23.429,16.882,73.312,7.099177533117491
2026-08-01,IEK,шт,7,lgbm_l2,1866,1866,32862.0,31861.676,44.166,-3.044,23.605,20.561,73.312,7.778022531198524
2026-08-01,IEK,шт,7,lgbm_tweedie,1866,1866,32862.0,28377.006,46.919,-13.648,30.284,16.636,73.312,8.262947277944379
2026-08-01,IEK,шт,7,lgbm_selected,1866,1866,32862.0,28377.006,46.919,-13.648,30.284,16.636,73.312,8.262947277944379
2025-07-01,IEK,шт,28,baseline_selected,1265,1265,127281.0,117603.589,32.447,-7.603,20.025,12.422,33.834,32.64769910305766
2025-07-01,IEK,шт,28,lgbm_l2,1265,1265,127281.0,187935.544,92.362,47.654,22.354,70.008,33.834,92.93219950984864
2025-07-01,IEK,шт,28,lgbm_tweedie,1265,1265,127281.0,121699.472,39.849,-4.385,22.117,17.732,33.834,40.09505437518167
2025-07-01,IEK,шт,28,lgbm_selected,1265,1265,127281.0,121699.472,39.849,-4.385,22.117,17.732,33.834,40.09505437518167
2025-08-01,IEK,шт,28,baseline_selected,1355,1355,145823.0,128752.562,32.681,-11.706,22.194,10.487,34.244,35.17058286226564
2025-08-01,IEK,шт,28,lgbm_l2,1355,1355,145823.0,137423.392,48.001,-5.76,26.881,21.121,34.244,51.65831387236541
2025-08-01,IEK,шт,28,lgbm_tweedie,1355,1355,145823.0,122864.372,37.913,-15.744,26.829,11.085,34.244,40.80165693085983
2025-08-01,IEK,шт,28,lgbm_selected,1355,1355,145823.0,122864.372,37.913,-15.744,26.829,11.085,34.244,40.80165693085983
2025-09-01,IEK,шт,28,baseline_selected,1445,1445,134735.0,137349.672,42.483,1.941,20.271,22.212,36.125,39.61165560362462
2025-09-01,IEK,шт,28,lgbm_l2,1445,1445,134735.0,163728.571,60.42,21.519,19.45,40.969,36.125,56.33650189045808
2025-09-01,IEK,шт,28,lgbm_tweedie,1445,1445,134735.0,139355.056,36.139,3.429,16.355,19.784,36.125,33.69694097897724
2025-09-01,IEK,шт,28,lgbm_selected,1445,1445,134735.0,139355.056,36.139,3.429,16.355,19.784,36.125,33.69694097897724
2025-10-01,IEK,шт,28,baseline_selected,1530,1530,129814.0,126377.463,34.971,-2.647,18.809,16.162,40.915,29.6713061616818
2025-10-01,IEK,шт,28,lgbm_l2,1530,1530,129814.0,144039.126,41.191,10.958,15.117,26.075,40.915,34.949192030449744
2025-10-01,IEK,шт,28,lgbm_tweedie,1530,1530,129814.0,132620.857,31.836,2.162,14.837,16.999,40.915,27.011097722713664
2025-10-01,IEK,шт,28,lgbm_selected,1530,1530,129814.0,132620.857,31.836,2.162,14.837,16.999,40.915,27.011097722713664
2025-11-01,IEK,шт,28,baseline_selected,1575,1575,129542.0,118779.752,38.507,-8.308,23.407,15.099,42.159,31.67127698521715
2025-11-01,IEK,шт,28,lgbm_l2,1575,1575,129542.0,139729.361,46.142,7.864,19.139,27.003,42.159,37.95166512783746
2025-11-01,IEK,шт,28,lgbm_tweedie,1575,1575,129542.0,129316.005,35.657,-0.174,17.916,17.741,42.159,29.327117827380064
2025-11-01,IEK,шт,28,lgbm_selected,1575,1575,129542.0,129316.005,35.657,-0.174,17.916,17.741,42.159,29.327117827380064
2025-12-01,IEK,шт,28,baseline_selected,1619,1619,131784.0,120496.695,35.373,-8.565,21.969,13.404,41.198,28.79338320399148
2025-12-01,IEK,шт,28,lgbm_l2,1619,1619,131784.0,134810.686,40.982,2.297,19.342,21.639,41.198,33.35840794976156
2025-12-01,IEK,шт,28,lgbm_tweedie,1619,1619,131784.0,125132.55,34.827,-5.047,19.937,14.89,41.198,28.34862299491198
2025-12-01,IEK,шт,28,lgbm_selected,1619,1619,131784.0,125132.55,34.827,-5.047,19.937,14.89,41.198,28.34862299491198
2026-01-01,IEK,шт,28,baseline_selected,1668,1668,84667.0,116651.36,58.981,37.777,10.602,48.379,51.799,29.938613052454283
2026-01-01,IEK,шт,28,lgbm_l2,1668,1668,84667.0,138620.51,79.49,63.724,7.883,71.607,51.799,40.34871456103008
2026-01-01,IEK,шт,28,lgbm_tweedie,1668,1668,84667.0,130243.051,67.741,53.83,6.956,60.786,51.799,34.38522010095432
2026-01-01,IEK,шт,28,lgbm_selected,1668,1668,84667.0,130243.051,67.741,53.83,6.956,60.786,51.799,34.38522010095432
2026-02-01,IEK,шт,28,baseline_selected,1707,1707,93346.0,89491.14,43.28,-4.13,23.705,19.575,47.042,23.667369745261457
2026-02-01,IEK,шт,28,lgbm_l2,1707,1707,93346.0,96123.628,45.438,2.976,21.231,24.207,47.042,24.84755249197377
2026-02-01,IEK,шт,28,lgbm_tweedie,1707,1707,93346.0,94797.117,40.923,1.555,19.684,21.239,47.042,22.37828914786464
2026-02-01,IEK,шт,28,lgbm_selected,1707,1707,93346.0,94797.117,40.923,1.555,19.684,21.239,47.042,22.37828914786464
2026-03-01,IEK,шт,28,baseline_selected,1754,1754,95746.0,83266.34,45.331,-13.034,29.183,16.149,54.561,24.745171439923084
2026-03-01,IEK,шт,28,lgbm_l2,1754,1754,95746.0,104787.681,44.884,9.443,17.72,27.164,54.561,24.500997813331917
2026-03-01,IEK,шт,28,lgbm_tweedie,1754,1754,95746.0,94200.934,40.264,-1.614,20.939,19.325,54.561,21.979032184085476
2026-03-01,IEK,шт,28,lgbm_selected,1754,1754,95746.0,94200.934,40.264,-1.614,20.939,19.325,54.561,21.979032184085476
2026-04-01,IEK,шт,28,baseline_selected,1796,1796,108217.0,82093.723,37.348,-24.14,30.744,6.604,50.557,22.503667082843965
2026-04-01,IEK,шт,28,lgbm_l2,1796,1796,108217.0,100628.228,38.184,-7.013,22.598,15.586,50.557,23.007414687411966
2026-04-01,IEK,шт,28,lgbm_tweedie,1796,1796,108217.0,95099.522,34.408,-12.121,23.265,11.143,50.557,20.7324568088626
2026-04-01,IEK,шт,28,lgbm_selected,1796,1796,108217.0,95099.522,34.408,-12.121,23.265,11.143,50.557,20.7324568088626
2026-05-01,IEK,шт,28,baseline_selected,1814,1814,101036.0,95900.527,39.093,-5.083,22.088,17.005,54.52,21.774216475358728
2026-05-01,IEK,шт,28,lgbm_l2,1814,1814,101036.0,109817.434,43.372,8.691,17.34,26.032,54.52,24.15719020078366
2026-05-01,IEK,шт,28,lgbm_tweedie,1814,1814,101036.0,103814.672,37.707,2.75,17.478,20.229,54.52,21.001984375850963
2026-05-01,IEK,шт,28,lgbm_selected,1814,1814,101036.0,103814.672,37.707,2.75,17.478,20.229,54.52,21.001984375850963
2026-06-01,IEK,шт,28,baseline_selected,1833,1833,119927.0,92676.71,37.074,-22.722,29.898,7.176,48.336,24.25642389176069
2026-06-01,IEK,шт,28,lgbm_l2,1833,1833,119927.0,113829.394,36.027,-5.084,20.556,15.471,48.336,23.571004974047142
2026-06-01,IEK,шт,28,lgbm_tweedie,1833,1833,119927.0,106548.931,38.737,-11.155,24.946,13.791,48.336,25.344592285450315
2026-06-01,IEK,шт,28,lgbm_selected,1833,1833,119927.0,106548.931,38.737,-11.155,24.946,13.791,48.336,25.344592285450315
2026-07-01,IEK,шт,28,baseline_selected,1850,1850,134899.0,103650.676,36.255,-23.164,29.709,6.545,49.892,26.436303840042495
2026-07-01,IEK,шт,28,lgbm_l2,1850,1850,134899.0,128901.729,30.477,-4.446,17.461,13.016,49.892,22.223345019205183
2026-07-01,IEK,шт,28,lgbm_tweedie,1850,1850,134899.0,116649.931,32.652,-13.528,23.09,9.562,49.892,23.809210200706595
2026-07-01,IEK,шт,28,lgbm_selected,1850,1850,134899.0,116649.931,32.652,-13.528,23.09,9.562,49.892,23.809210200706595
2026-08-01,IEK,шт,28,baseline_selected,1866,1866,140383.0,122841.343,33.065,-12.496,22.78,10.285,49.411,24.87572585305264
2026-08-01,IEK,шт,28,lgbm_l2,1866,1866,140383.0,129283.035,35.245,-7.907,21.576,13.669,49.411,26.51522623030783
2026-08-01,IEK,шт,28,lgbm_tweedie,1866,1866,140383.0,118363.753,37.527,-15.685,26.606,10.921,49.411,28.23250996714726
2026-08-01,IEK,шт,28,lgbm_selected,1866,1866,140383.0,118363.753,37.527,-15.685,26.606,10.921,49.411,28.23250996714726
2025-07-01,Systeme electric,шт,7,baseline_selected,472,472,67644.0,49762.811,73.655,-26.434,50.044,23.61,57.415,105.55709151572026
2025-07-01,Systeme electric,шт,7,lgbm_l2,472,472,67644.0,60699.739,87.22,-10.266,48.743,38.477,57.415,124.99785650320493
2025-07-01,Systeme electric,шт,7,lgbm_tweedie,472,472,67644.0,54169.495,45.696,-19.92,32.808,12.888,57.415,65.48837140318822
2025-07-01,Systeme electric,шт,7,lgbm_selected,472,472,67644.0,54169.495,45.696,-19.92,32.808,12.888,57.415,65.48837140318822
2025-08-01,Systeme electric,шт,7,baseline_selected,485,485,255797.0,68112.934,77.26,-73.372,75.316,1.944,54.639,407.4793916992086
2025-08-01,Systeme electric,шт,7,lgbm_l2,485,485,255797.0,89470.727,77.948,-65.023,71.486,6.463,54.639,411.1129782272185
2025-08-01,Systeme electric,шт,7,lgbm_tweedie,485,485,255797.0,42909.704,83.939,-83.225,83.582,0.357,54.639,442.7060366074633
2025-08-01,Systeme electric,шт,7,lgbm_selected,485,485,255797.0,42909.704,83.939,-83.225,83.582,0.357,54.639,442.7060366074633
2025-09-01,Systeme electric,шт,7,baseline_selected,500,500,27911.0,97109.117,266.618,247.924,9.347,257.271,59.4,148.83136804279238
2025-09-01,Systeme electric,шт,7,lgbm_l2,500,500,27911.0,148203.646,453.293,430.987,11.153,442.14,59.4,253.03702087367395
2025-09-01,Systeme electric,шт,7,lgbm_tweedie,500,500,27911.0,72901.845,176.725,161.194,7.765,168.959,59.4,98.65123549049602
2025-09-01,Systeme electric,шт,7,lgbm_selected,500,500,27911.0,72901.845,176.725,161.194,7.765,168.959,59.4,98.65123549049602
2025-10-01,Systeme electric,шт,7,baseline_selected,514,514,38256.0,57773.111,84.431,51.017,16.707,67.724,59.728,62.8405681097514
2025-10-01,Systeme electric,шт,7,lgbm_l2,514,514,38256.0,95312.633,174.297,149.144,12.577,161.721,59.728,129.72608849653693
2025-10-01,Systeme electric,шт,7,lgbm_tweedie,514,514,38256.0,50333.054,71.133,31.569,19.782,51.351,59.728,52.94282557755128
2025-10-01,Systeme electric,шт,7,lgbm_selected,514,514,38256.0,50333.054,71.133,31.569,19.782,51.351,59.728,52.94282557755128
2025-11-01,Systeme electric,шт,7,baseline_selected,530,530,39378.0,41452.229,62.514,5.267,28.623,33.891,57.358,46.44676965950063
2025-11-01,Systeme electric,шт,7,lgbm_l2,530,530,39378.0,61292.766,155.3,55.652,49.824,105.476,57.358,115.38532366079056
2025-11-01,Systeme electric,шт,7,lgbm_tweedie,530,530,39378.0,68959.51,141.459,75.122,33.168,108.29,57.358,105.10104378089576
2025-11-01,Systeme electric,шт,7,lgbm_selected,530,530,39378.0,68959.51,141.459,75.122,33.168,108.29,57.358,105.10104378089576
2025-12-01,Systeme electric,шт,7,baseline_selected,536,536,42545.0,52536.385,49.342,23.484,12.929,36.413,63.806,39.16493034438864
2025-12-01,Systeme electric,шт,7,lgbm_l2,536,536,42545.0,253406.693,520.744,495.62,12.562,508.182,63.806,413.34093544982215
2025-12-01,Systeme electric,шт,7,lgbm_tweedie,536,536,42545.0,88420.907,120.902,107.829,6.536,114.365,63.806,95.96561603548939
2025-12-01,Systeme electric,шт,7,lgbm_selected,536,536,42545.0,88420.907,120.902,107.829,6.536,114.365,63.806,95.96561603548939
2026-01-01,Systeme electric,шт,7,baseline_selected,539,539,4779.0,45572.321,867.558,853.595,6.981,860.577,79.592,76.92135446134228
2026-01-01,Systeme electric,шт,7,lgbm_l2,539,539,4779.0,61276.486,1200.888,1182.203,9.342,1191.545,79.592,106.47572545759687
2026-01-01,Systeme electric,шт,7,lgbm_tweedie,539,539,4779.0,47559.352,908.134,895.174,6.48,901.654,79.592,80.5189547807696
2026-01-01,Systeme electric,шт,7,lgbm_selected,539,539,4779.0,47559.352,908.134,895.174,6.48,901.654,79.592,80.5189547807696
2026-02-01,Systeme electric,шт,7,baseline_selected,543,543,33194.0,43521.634,67.48,31.113,18.184,49.296,67.035,41.25102152708247
2026-02-01,Systeme electric,шт,7,lgbm_l2,543,543,33194.0,32144.926,69.595,-3.16,36.378,33.217,67.035,42.54414734407452
2026-02-01,Systeme electric,шт,7,lgbm_tweedie,543,543,33194.0,30306.871,52.228,-8.698,30.463,21.765,67.035,31.927455330376574
2026-02-01,Systeme electric,шт,7,lgbm_selected,543,543,33194.0,30306.871,52.228,-8.698,30.463,21.765,67.035,31.927455330376574
2026-03-01,Systeme electric,шт,7,baseline_selected,550,550,126840.0,43982.214,71.117,-65.325,68.221,2.896,65.818,164.00941390993415
2026-03-01,Systeme electric,шт,7,lgbm_l2,550,550,126840.0,42464.187,73.918,-66.521,70.22,3.698,65.818,170.46843969765553
2026-03-01,Systeme electric,шт,7,lgbm_tweedie,550,550,126840.0,43996.298,67.43,-65.314,66.372,1.058,65.818,155.5050557266134
2026-03-01,Systeme electric,шт,7,lgbm_selected,550,550,126840.0,43996.298,67.43,-65.314,66.372,1.058,65.818,155.5050557266134
2026-04-01,Systeme electric,шт,7,baseline_selected,552,552,28769.0,54421.179,116.439,89.166,13.637,102.803,63.225,60.68558956759289
2026-04-01,Systeme electric,шт,7,lgbm_l2,552,552,28769.0,72273.619,202.914,151.22,25.847,177.067,63.225,105.75400566209069
2026-04-01,Systeme electric,шт,7,lgbm_tweedie,552,552,28769.0,65975.278,150.538,129.328,10.605,139.933,63.225,78.45726135108245
2026-04-01,Systeme electric,шт,7,lgbm_selected,552,552,28769.0,65975.278,150.538,129.328,10.605,139.933,63.225,78.45726135108245
2026-05-01,Systeme electric,шт,7,baseline_selected,552,552,42953.0,51909.268,94.621,20.851,36.885,57.736,70.652,73.6276103335776
2026-05-01,Systeme electric,шт,7,lgbm_l2,552,552,42953.0,89705.105,150.713,108.845,20.934,129.779,70.652,117.275109109245
2026-05-01,Systeme electric,шт,7,lgbm_tweedie,552,552,42953.0,73216.668,127.737,70.458,28.64,99.098,70.652,99.39689751644059
2026-05-01,Systeme electric,шт,7,lgbm_selected,552,552,42953.0,73216.668,127.737,70.458,28.64,99.098,70.652,99.39689751644059
2026-06-01,Systeme electric,шт,7,baseline_selected,552,552,62893.0,56422.664,41.903,-10.288,26.096,15.808,65.942,47.74328709952031
2026-06-01,Systeme electric,шт,7,lgbm_l2,552,552,62893.0,60740.127,47.481,-3.423,25.452,22.029,65.942,54.09828086678054
2026-06-01,Systeme electric,шт,7,lgbm_tweedie,552,552,62893.0,42872.001,50.102,-31.833,40.968,9.134,65.942,57.0842122669309
2026-06-01,Systeme electric,шт,7,lgbm_selected,552,552,62893.0,42872.001,50.102,-31.833,40.968,9.134,65.942,57.0842122669309
2026-07-01,Systeme electric,шт,7,baseline_selected,557,557,73175.0,59292.618,47.366,-18.971,33.169,14.197,59.785,62.22647837058042
2026-07-01,Systeme electric,шт,7,lgbm_l2,557,557,73175.0,97561.472,88.229,33.326,27.451,60.777,59.785,115.90899333820855
2026-07-01,Systeme electric,шт,7,lgbm_tweedie,557,557,73175.0,58845.243,45.851,-19.583,32.717,13.134,59.785,60.23604682929233
2026-07-01,Systeme electric,шт,7,lgbm_selected,557,557,73175.0,58845.243,45.851,-19.583,32.717,13.134,59.785,60.23604682929233
2026-08-01,Systeme electric,шт,7,baseline_selected,561,561,121157.0,65878.963,61.702,-45.625,53.664,8.039,59.18,133.25606626507766
2026-08-01,Systeme electric,шт,7,lgbm_l2,561,561,121157.0,122751.657,42.608,1.316,20.646,21.962,59.18,92.01812092812517
2026-08-01,Systeme electric,шт,7,lgbm_tweedie,561,561,121157.0,87334.427,44.106,-27.916,36.011,8.095,59.18,95.25416602139029
2026-08-01,Systeme electric,шт,7,lgbm_selected,561,561,121157.0,87334.427,44.106,-27.916,36.011,8.095,59.18,95.25416602139029
2025-07-01,Systeme electric,шт,28,baseline_selected,472,472,426185.0,199051.244,70.541,-53.295,61.918,8.623,32.839,636.935585431633
2025-07-01,Systeme electric,шт,28,lgbm_l2,472,472,426185.0,275926.373,72.384,-35.257,53.821,18.564,32.839,653.5837632616274
2025-07-01,Systeme electric,шт,28,lgbm_tweedie,472,472,426185.0,257171.232,56.352,-39.657,48.005,8.347,32.839,508.8220361209462
2025-07-01,Systeme electric,шт,28,lgbm_selected,472,472,426185.0,257171.232,56.352,-39.657,48.005,8.347,32.839,508.8220361209462
2025-08-01,Systeme electric,шт,28,baseline_selected,485,485,609102.0,272451.735,62.006,-55.27,58.638,3.368,28.66,778.7170994223256
2025-08-01,Systeme electric,шт,28,lgbm_l2,485,485,609102.0,356240.773,71.629,-41.514,56.571,15.057,28.66,899.5701588915828
2025-08-01,Systeme electric,шт,28,lgbm_tweedie,485,485,609102.0,372788.102,49.996,-38.797,44.397,5.6,28.66,627.8930134222186
2025-08-01,Systeme electric,шт,28,lgbm_selected,485,485,609102.0,372788.102,49.996,-38.797,44.397,5.6,28.66,627.8930134222186
2025-09-01,Systeme electric,шт,28,baseline_selected,500,500,234315.0,388436.466,88.93,65.775,11.577,77.352,32.0,416.7507867023393
2025-09-01,Systeme electric,шт,28,lgbm_l2,500,500,234315.0,576727.292,158.725,146.133,6.296,152.429,32.0,743.8349161131174
2025-09-01,Systeme electric,шт,28,lgbm_tweedie,500,500,234315.0,510328.667,127.526,117.796,4.865,122.661,32.0,597.6260652835508
2025-09-01,Systeme electric,шт,28,lgbm_selected,500,500,234315.0,510328.667,127.526,117.796,4.865,122.661,32.0,597.6260652835508
2025-10-01,Systeme electric,шт,28,baseline_selected,514,514,153533.0,231092.445,79.62,50.516,14.552,65.068,39.3,237.82581602591713
2025-10-01,Systeme electric,шт,28,lgbm_l2,514,514,153533.0,468329.738,231.691,205.035,13.328,218.363,39.3,692.0664046899635
2025-10-01,Systeme electric,шт,28,lgbm_tweedie,514,514,153533.0,301630.535,129.076,96.46,16.308,112.768,39.3,385.55430114527593
2025-10-01,Systeme electric,шт,28,lgbm_selected,514,514,153533.0,301630.535,129.076,96.46,16.308,112.768,39.3,385.55430114527593
2025-11-01,Systeme electric,шт,28,baseline_selected,530,530,375634.0,165808.917,69.24,-55.859,62.549,6.69,33.208,490.73144890941734
2025-11-01,Systeme electric,шт,28,lgbm_l2,530,530,375634.0,228703.953,52.802,-39.115,45.959,6.844,33.208,374.23318646056964
2025-11-01,Systeme electric,шт,28,lgbm_tweedie,530,530,375634.0,160643.555,59.522,-57.234,58.378,1.144,33.208,421.8554193447231
