supplier,unit,horizon,model,feature,gain
Systeme electric,шт,28,lgbm_tweedie,weekday,2218.900993347168
Systeme electric,шт,28,lgbm_tweedie,month_day,11448.14907836914
Systeme electric,шт,28,lgbm_tweedie,mean_7,5612.963073730469
Systeme electric,шт,28,lgbm_tweedie,active_fraction_7,0.0
Systeme electric,шт,28,lgbm_tweedie,mean_14,2800.0709838867188
Systeme electric,шт,28,lgbm_tweedie,active_fraction_14,0.0
Systeme electric,шт,28,lgbm_tweedie,mean_28,9322.679000854492
Systeme electric,шт,28,lgbm_tweedie,active_fraction_28,32292.081817626953
Systeme electric,шт,28,lgbm_tweedie,mean_56,568860.4726867676
Systeme electric,шт,28,lgbm_tweedie,active_fraction_56,35040.05078125
Systeme electric,шт,28,lgbm_tweedie,mean_84,3640042.8074188232
Systeme electric,шт,28,lgbm_tweedie,active_fraction_84,73347.77675628662
Systeme electric,шт,28,lgbm_tweedie,week_lag_1,0.0
Systeme electric,шт,28,lgbm_tweedie,week_lag_2,401.6929931640625
Systeme electric,шт,28,lgbm_tweedie,week_lag_3,5670.25
Systeme electric,шт,28,lgbm_tweedie,week_lag_4,15893.349014282227
Systeme electric,шт,28,lgbm_tweedie,week_lag_5,24593.680236816406
Systeme electric,шт,28,lgbm_tweedie,week_lag_6,50567.2802734375
Systeme electric,шт,28,lgbm_tweedie,week_lag_7,955.526008605957
Systeme electric,шт,28,lgbm_tweedie,week_lag_8,1032.4230041503906
Systeme electric,шт,28,lgbm_tweedie,max_56,12566.7529296875
Systeme electric,шт,28,lgbm_tweedie,std_56,4527.826904296875
Systeme electric,шт,28,lgbm_tweedie,positive_size_56,2196.668991088867
Systeme electric,шт,28,lgbm_tweedie,recent_ratio,4250.3889236450195
