origin,supplier,unit,horizon,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct
2025-10-01,Systeme electric,шт,7,weekly_ewma,514,514,38256.0,85079.239,151.575,122.394,14.59,136.985,59.728
2025-10-01,Systeme electric,шт,7,robust_ewma,514,514,38256.0,57773.111,84.431,51.017,16.707,67.724,59.728
2025-10-01,Systeme electric,шт,7,seasonal364,514,514,38256.0,85079.239,151.575,122.394,14.59,136.985,59.728
2025-10-01,Systeme electric,шт,7,seasonal_blend,514,514,38256.0,85079.239,151.575,122.394,14.59,136.985,59.728
2025-10-01,Systeme electric,шт,7,selected_2025,514,514,38256.0,57773.111,84.431,51.017,16.707,67.724,59.728
2025-10-01,Systeme electric,шт,28,sultan_mean59,514,514,153533.0,428392.407,197.564,179.023,9.271,188.294,39.3
2025-10-01,Systeme electric,шт,28,mean28,514,514,153533.0,242541.0,87.14,57.973,14.583,72.556,39.3
2025-10-01,Systeme electric,шт,28,weekly_ewma,514,514,153533.0,340316.954,143.765,121.657,11.054,132.711,39.3
2025-10-01,Systeme electric,шт,28,robust_ewma,514,514,153533.0,231092.445,79.62,50.516,14.552,65.068,39.3
2025-10-01,Systeme electric,шт,28,seasonal364,514,514,153533.0,340316.954,143.765,121.657,11.054,132.711,39.3
2025-10-01,Systeme electric,шт,28,seasonal_blend,514,514,153533.0,340316.954,143.765,121.657,11.054,132.711,39.3
2025-10-01,Systeme electric,шт,28,selected_2025,514,514,153533.0,231092.445,79.62,50.516,14.552,65.068,39.3
2025-11-01,Systeme electric,шт,7,sultan_mean59,530,530,39378.0,50781.203,78.972,28.958,25.007,53.965,57.358
2025-11-01,Systeme electric,шт,7,mean28,530,530,39378.0,42093.75,65.55,6.897,29.327,36.223,57.358
2025-11-01,Systeme electric,шт,7,weekly_ewma,530,530,39378.0,46925.155,69.406,19.166,25.12,44.286,57.358
2025-11-01,Systeme electric,шт,7,robust_ewma,530,530,39378.0,41452.229,62.514,5.267,28.623,33.891,57.358
2025-11-01,Systeme electric,шт,7,seasonal364,530,530,39378.0,46925.155,69.406,19.166,25.12,44.286,57.358
2025-11-01,Systeme electric,шт,7,seasonal_blend,530,530,39378.0,46925.155,69.406,19.166,25.12,44.286,57.358
2025-11-01,Systeme electric,шт,7,selected_2025,530,530,39378.0,41452.229,62.514,5.267,28.623,33.891,57.358
2025-11-01,Systeme electric,шт,28,sultan_mean59,530,530,375634.0,203124.814,56.109,-45.925,51.017,5.092,33.208
2025-11-01,Systeme electric,шт,28,mean28,530,530,375634.0,168375.0,69.189,-55.176,62.183,7.007,33.208
2025-11-01,Systeme electric,шт,28,weekly_ewma,530,530,375634.0,187700.62,66.12,-50.031,58.075,8.044,33.208
2025-11-01,Systeme electric,шт,28,robust_ewma,530,530,375634.0,165808.917,69.24,-55.859,62.549,6.69,33.208
2025-11-01,Systeme electric,шт,28,seasonal364,530,530,375634.0,187700.62,66.12,-50.031,58.075,8.044,33.208
2025-11-01,Systeme electric,шт,28,seasonal_blend,530,530,375634.0,187700.62,66.12,-50.031,58.075,8.044,33.208
2025-11-01,Systeme electric,шт,28,selected_2025,530,530,375634.0,165808.917,69.24,-55.859,62.549,6.69,33.208
2025-12-01,Systeme electric,шт,7,sultan_mean59,536,536,42545.0,65941.78,75.875,54.993,10.441,65.434,63.806
2025-12-01,Systeme electric,шт,7,mean28,536,536,42545.0,93588.25,139.998,119.975,10.012,129.986,63.806
2025-12-01,Systeme electric,шт,7,weekly_ewma,536,536,42545.0,89907.074,130.201,111.322,9.439,120.762,63.806
2025-12-01,Systeme electric,шт,7,robust_ewma,536,536,42545.0,52536.385,49.342,23.484,12.929,36.413,63.806
2025-12-01,Systeme electric,шт,7,seasonal364,536,536,42545.0,89907.074,130.201,111.322,9.439,120.762,63.806
2025-12-01,Systeme electric,шт,7,seasonal_blend,536,536,42545.0,89907.074,130.201,111.322,9.439,120.762,63.806
2025-12-01,Systeme electric,шт,7,selected_2025,536,536,42545.0,52536.385,49.342,23.484,12.929,36.413,63.806
2025-12-01,Systeme electric,шт,28,sultan_mean59,536,536,240911.0,263767.119,34.956,9.487,12.734,22.222,38.246
2025-12-01,Systeme electric,шт,28,mean28,536,536,240911.0,374353.0,76.5,55.391,10.555,65.945,38.246
2025-12-01,Systeme electric,шт,28,weekly_ewma,536,536,240911.0,359628.297,70.436,49.278,10.579,59.857,38.246
2025-12-01,Systeme electric,шт,28,robust_ewma,536,536,240911.0,210145.54,40.082,-12.77,26.426,13.656,38.246
2025-12-01,Systeme electric,шт,28,seasonal364,536,536,240911.0,359628.297,70.436,49.278,10.579,59.857,38.246
2025-12-01,Systeme electric,шт,28,seasonal_blend,536,536,240911.0,359628.297,70.436,49.278,10.579,59.857,38.246
2025-12-01,Systeme electric,шт,28,selected_2025,536,536,240911.0,210145.54,40.082,-12.77,26.426,13.656,38.246
2026-01-01,Systeme electric,шт,7,sultan_mean59,539,539,4779.0,73668.356,1452.67,1441.501,5.584,1447.086,79.592
2026-01-01,Systeme electric,шт,7,mean28,539,539,4779.0,54003.75,1045.904,1030.022,7.941,1037.963,79.592
2026-01-01,Systeme electric,шт,7,weekly_ewma,539,539,4779.0,59175.955,1148.651,1138.25,5.201,1143.45,79.592
2026-01-01,Systeme electric,шт,7,robust_ewma,539,539,4779.0,45572.321,867.558,853.595,6.981,860.577,79.592
2026-01-01,Systeme electric,шт,7,seasonal364,539,539,4779.0,66403.0,1312.911,1289.475,11.718,1301.193,79.592
2026-01-01,Systeme electric,шт,7,seasonal_blend,539,539,4779.0,59175.955,1148.651,1138.25,5.201,1143.45,79.592
2026-01-01,Systeme electric,шт,7,selected_2025,539,539,4779.0,45572.321,867.558,853.595,6.981,860.577,79.592
2026-01-01,Systeme electric,шт,28,sultan_mean59,539,539,136455.0,294673.424,122.631,115.949,3.341,119.29,48.609
2026-01-01,Systeme electric,шт,28,mean28,539,539,136455.0,216015.0,73.211,58.305,7.453,65.758,48.609
2026-01-01,Systeme electric,шт,28,weekly_ewma,539,539,136455.0,236703.819,84.255,73.467,5.394,78.861,48.609
2026-01-01,Systeme electric,шт,28,robust_ewma,539,539,136455.0,182289.284,73.325,33.589,19.868,53.457,48.609
2026-01-01,Systeme electric,шт,28,seasonal364,539,539,136455.0,175931.0,54.924,28.93,12.997,41.927,48.609
2026-01-01,Systeme electric,шт,28,seasonal_blend,539,539,136455.0,236703.819,84.255,73.467,5.394,78.861,48.609
2026-01-01,Systeme electric,шт,28,selected_2025,539,539,136455.0,182289.284,73.325,33.589,19.868,53.457,48.609
2026-02-01,Systeme electric,шт,7,sultan_mean59,543,543,33194.0,50344.119,88.086,51.666,18.21,69.876,67.035
2026-02-01,Systeme electric,шт,7,mean28,543,543,33194.0,51952.75,92.814,56.512,18.151,74.663,67.035
2026-02-01,Systeme electric,шт,7,weekly_ewma,543,543,33194.0,58364.383,108.776,75.828,16.474,92.302,67.035
2026-02-01,Systeme electric,шт,7,robust_ewma,543,543,33194.0,43521.634,67.48,31.113,18.184,49.296,67.035
2026-02-01,Systeme electric,шт,7,seasonal364,543,543,33194.0,83808.0,158.095,152.479,2.808,155.287,67.035
2026-02-01,Systeme electric,шт,7,seasonal_blend,543,543,33194.0,58364.383,108.776,75.828,16.474,92.302,67.035
2026-02-01,Systeme electric,шт,7,selected_2025,543,543,33194.0,43521.634,67.48,31.113,18.184,49.296,67.035
2026-02-01,Systeme electric,шт,28,sultan_mean59,543,543,212367.0,201376.475,41.664,-5.175,23.42,18.245,43.278
2026-02-01,Systeme electric,шт,28,mean28,543,543,212367.0,207811.0,44.123,-2.145,23.134,20.989,43.278
2026-02-01,Systeme electric,шт,28,weekly_ewma,543,543,212367.0,233457.533,49.024,9.931,19.546,29.477,43.278
2026-02-01,Systeme electric,шт,28,robust_ewma,543,543,212367.0,174086.538,46.274,-18.026,32.15,14.124,43.278
2026-02-01,Systeme electric,шт,28,seasonal364,543,543,212367.0,391641.0,107.384,84.417,11.483,95.9,43.278
2026-02-01,Systeme electric,шт,28,seasonal_blend,543,543,212367.0,233457.533,49.024,9.931,19.546,29.477,43.278
2026-02-01,Systeme electric,шт,28,selected_2025,543,543,212367.0,174086.538,46.274,-18.026,32.15,14.124,43.278
2026-03-01,Systeme electric,шт,7,sultan_mean59,550,550,126840.0,49913.203,65.611,-60.649,63.13,2.481,65.818
2026-03-01,Systeme electric,шт,7,mean28,550,550,126840.0,53095.25,66.956,-58.14,62.548,4.408,65.818
2026-03-01,Systeme electric,шт,7,weekly_ewma,550,550,126840.0,58699.992,63.411,-53.721,58.566,4.845,65.818
2026-03-01,Systeme electric,шт,7,robust_ewma,550,550,126840.0,43982.214,71.117,-65.325,68.221,2.896,65.818
2026-03-01,Systeme electric,шт,7,seasonal364,550,550,126840.0,58120.0,78.524,-54.178,66.351,12.173,65.818
2026-03-01,Systeme electric,шт,7,seasonal_blend,550,550,126840.0,53796.901,70.851,-57.587,64.219,6.632,65.818
2026-03-01,Systeme electric,шт,7,selected_2025,550,550,126840.0,43982.214,71.117,-65.325,68.221,2.896,65.818
2026-03-01,Systeme electric,шт,28,sultan_mean59,550,550,350494.0,199652.814,49.213,-43.037,46.125,3.088,41.455
2026-03-01,Systeme electric,шт,28,mean28,550,550,350494.0,212381.0,50.718,-39.405,45.062,5.657,41.455
2026-03-01,Systeme electric,шт,28,weekly_ewma,550,550,350494.0,234799.968,45.09,-33.009,39.05,6.041,41.455
2026-03-01,Systeme electric,шт,28,robust_ewma,550,550,350494.0,175928.857,57.486,-49.805,53.646,3.84,41.455
2026-03-01,Systeme electric,шт,28,seasonal364,550,550,350494.0,357087.0,42.585,1.881,20.352,22.233,41.455
2026-03-01,Systeme electric,шт,28,seasonal_blend,550,550,350494.0,268277.919,44.929,-23.457,34.193,10.736,41.455
2026-03-01,Systeme electric,шт,28,selected_2025,550,550,350494.0,175928.857,57.486,-49.805,53.646,3.84,41.455
2026-04-01,Systeme electric,шт,7,sultan_mean59,552,552,28769.0,71500.017,170.914,148.531,11.191,159.723,63.225
2026-04-01,Systeme electric,шт,7,mean28,552,552,28769.0,70011.75,171.955,143.358,14.298,157.657,63.225
2026-04-01,Systeme electric,шт,7,weekly_ewma,552,552,28769.0,85253.266,219.709,196.337,11.686,208.023,63.225
2026-04-01,Systeme electric,шт,7,robust_ewma,552,552,28769.0,54421.179,116.439,89.166,13.637,102.803,63.225
2026-04-01,Systeme electric,шт,7,seasonal364,552,552,28769.0,23472.0,36.918,-18.412,27.665,9.253,63.225
2026-04-01,Systeme electric,шт,7,seasonal_blend,552,552,28769.0,52841.309,113.138,83.674,14.732,98.406,63.225
2026-04-01,Systeme electric,шт,7,selected_2025,552,552,28769.0,54421.179,116.439,89.166,13.637,102.803,63.225
2026-04-01,Systeme electric,шт,28,sultan_mean59,552,552,246166.0,286000.068,39.2,16.182,11.509,27.691,43.478
2026-04-01,Systeme electric,шт,28,mean28,552,552,246166.0,280047.0,52.45,13.763,19.343,33.107,43.478
2026-04-01,Systeme electric,шт,28,weekly_ewma,552,552,246166.0,341013.063,62.433,38.53,11.952,50.482,43.478
2026-04-01,Systeme electric,шт,28,robust_ewma,552,552,246166.0,217684.718,30.937,-11.57,21.254,9.684,43.478
2026-04-01,Systeme electric,шт,28,seasonal364,552,552,246166.0,287428.0,52.253,16.762,17.745,34.507,43.478
2026-04-01,Systeme electric,шт,28,seasonal_blend,552,552,246166.0,315418.217,55.561,28.132,13.715,41.847,43.478
2026-04-01,Systeme electric,шт,28,selected_2025,552,552,246166.0,217684.718,30.937,-11.57,21.254,9.684,43.478
2026-05-01,Systeme electric,шт,7,sultan_mean59,552,552,42953.0,77993.763,133.804,81.579,26.112,107.691,70.652
2026-05-01,Systeme electric,шт,7,mean28,552,552,42953.0,65446.0,108.264,52.367,27.949,80.315,70.652
2026-05-01,Systeme electric,шт,7,weekly_ewma,552,552,42953.0,70989.882,123.417,65.273,29.072,94.345,70.652
2026-05-01,Systeme electric,шт,7,robust_ewma,552,552,42953.0,51909.268,94.621,20.851,36.885,57.736,70.652
2026-05-01,Systeme electric,шт,7,seasonal364,552,552,42953.0,156059.0,299.658,263.325,18.166,281.491,70.652
2026-05-01,Systeme electric,шт,7,seasonal_blend,552,552,42953.0,112450.827,206.218,161.8,22.209,184.009,70.652
2026-05-01,Systeme electric,шт,7,selected_2025,552,552,42953.0,51909.268,94.621,20.851,36.885,57.736,70.652
2026-05-01,Systeme electric,шт,28,sultan_mean59,552,552,270664.0,311975.051,44.921,15.263,14.829,30.092,43.297
2026-05-01,Systeme electric,шт,28,mean28,552,552,270664.0,261784.0,31.774,-3.281,17.527,14.246,43.297
2026-05-01,Systeme electric,шт,28,weekly_ewma,552,552,270664.0,283959.528,37.053,4.912,16.071,20.983,43.297
2026-05-01,Systeme electric,шт,28,robust_ewma,552,552,270664.0,207637.074,38.526,-23.286,30.906,7.62,43.297
2026-05-01,Systeme electric,шт,28,seasonal364,552,552,270664.0,307133.0,71.761,13.474,29.144,42.617,43.297
2026-05-01,Systeme electric,шт,28,seasonal_blend,552,552,270664.0,289294.352,49.549,6.883,21.333,28.216,43.297
2026-05-01,Systeme electric,шт,28,selected_2025,552,552,270664.0,207637.074,38.526,-23.286,30.906,7.62,43.297
2026-06-01,Systeme electric,шт,7,sultan_mean59,552,552,62893.0,64228.797,44.027,2.124,20.951,23.075,65.942
2026-06-01,Systeme electric,шт,7,mean28,552,552,62893.0,69262.0,49.489,10.127,19.681,29.808,65.942
2026-06-01,Systeme electric,шт,7,weekly_ewma,552,552,62893.0,69221.368,45.843,10.062,17.891,27.953,65.942
2026-06-01,Systeme electric,шт,7,robust_ewma,552,552,62893.0,56422.664,41.903,-10.288,26.096,15.808,65.942
2026-06-01,Systeme electric,шт,7,seasonal364,552,552,62893.0,31390.0,75.031,-50.09,62.56,12.47,65.942
2026-06-01,Systeme electric,шт,7,seasonal_blend,552,552,62893.0,49836.586,58.424,-20.76,39.592,18.832,65.942
2026-06-01,Systeme electric,шт,7,selected_2025,552,552,62893.0,56422.664,41.903,-10.288,26.096,15.808,65.942
2026-06-01,Systeme electric,шт,28,sultan_mean59,552,552,330496.0,256915.186,37.526,-22.264,29.895,7.631,38.949
2026-06-01,Systeme electric,шт,28,mean28,552,552,330496.0,277048.0,41.201,-16.172,28.687,12.515,38.949
2026-06-01,Systeme electric,шт,28,weekly_ewma,552,552,330496.0,276885.471,35.39,-16.221,25.806,9.585,38.949
2026-06-01,Systeme electric,шт,28,robust_ewma,552,552,330496.0,225690.655,40.217,-31.712,35.964,4.253,38.949
2026-06-01,Systeme electric,шт,28,seasonal364,552,552,330496.0,210289.0,54.958,-36.372,45.665,9.293,38.949
2026-06-01,Systeme electric,шт,28,seasonal_blend,552,552,330496.0,240932.298,44.222,-27.1,35.661,8.561,38.949
2026-06-01,Systeme electric,шт,28,selected_2025,552,552,330496.0,225690.655,40.217,-31.712,35.964,4.253,38.949
2026-07-01,Systeme electric,шт,7,sultan_mean59,557,557,73175.0,73291.186,57.783,0.159,28.812,28.971,59.785
2026-07-01,Systeme electric,шт,7,mean28,557,557,73175.0,82023.5,70.891,12.092,29.399,41.492,59.785
2026-07-01,Systeme electric,шт,7,weekly_ewma,557,557,73175.0,81927.885,71.523,11.962,29.781,41.742,59.785
2026-07-01,Systeme electric,шт,7,robust_ewma,557,557,73175.0,59292.618,47.366,-18.971,33.169,14.197,59.785
2026-07-01,Systeme electric,шт,7,seasonal364,557,557,73175.0,64725.0,79.628,-11.548,45.588,34.04,59.785
2026-07-01,Systeme electric,шт,7,seasonal_blend,557,557,73175.0,96988.562,101.733,32.543,34.595,67.138,59.785
2026-07-01,Systeme electric,шт,7,selected_2025,557,557,73175.0,59292.618,47.366,-18.971,33.169,14.197,59.785
2026-07-01,Systeme electric,шт,28,sultan_mean59,557,557,395291.0,293164.746,31.215,-25.836,28.525,2.689,43.806
2026-07-01,Systeme electric,шт,28,mean28,557,557,395291.0,328094.0,31.798,-16.999,24.398,7.399,43.806
2026-07-01,Systeme electric,шт,28,weekly_ewma,557,557,395291.0,327711.54,31.93,-17.096,24.513,7.417,43.806
2026-07-01,Systeme electric,шт,28,robust_ewma,557,557,395291.0,237170.471,43.658,-40.001,41.83,1.829,43.806
2026-07-01,Systeme electric,шт,28,seasonal364,557,557,395291.0,487592.0,46.969,23.35,11.809,35.159,43.806
2026-07-01,Systeme electric,шт,28,seasonal_blend,557,557,395291.0,563676.336,64.115,42.598,10.759,53.356,43.806
2026-07-01,Systeme electric,шт,28,selected_2025,557,557,395291.0,237170.471,43.658,-40.001,41.83,1.829,43.806
2026-08-01,Systeme electric,шт,7,sultan_mean59,561,561,121157.0,89115.22,46.033,-26.446,36.24,9.793,59.18
2026-08-01,Systeme electric,шт,7,mean28,561,561,121157.0,92982.0,41.404,-23.255,32.329,9.074,59.18
2026-08-01,Systeme electric,шт,7,weekly_ewma,561,561,121157.0,87024.527,46.615,-28.172,37.394,9.221,59.18
2026-08-01,Systeme electric,шт,7,robust_ewma,561,561,121157.0,65878.963,61.702,-45.625,53.664,8.039,59.18
2026-08-01,Systeme electric,шт,7,seasonal364,561,561,121157.0,254541.0,141.324,110.092,15.616,125.708,59.18
2026-08-01,Systeme electric,шт,7,seasonal_blend,561,561,121157.0,166739.976,68.557,37.623,15.467,53.09,59.18
2026-08-01,Systeme electric,шт,7,selected_2025,561,561,121157.0,65878.963,61.702,-45.625,53.664,8.039,59.18
2026-08-01,Systeme electric,шт,28,sultan_mean59,561,561,311980.0,356460.881,33.049,14.258,9.396,23.653,38.859
2026-08-01,Systeme electric,шт,28,mean28,561,561,311980.0,371928.0,36.173,19.215,8.479,27.694,38.859
2026-08-01,Systeme electric,шт,28,weekly_ewma,561,561,311980.0,348098.106,31.096,11.577,9.76,21.337,38.859
2026-08-01,Systeme electric,шт,28,robust_ewma,561,561,311980.0,263515.852,25.013,-15.534,20.274,4.739,38.859
2026-08-01,Systeme electric,шт,28,seasonal364,561,561,311980.0,649796.0,137.814,108.281,14.766,123.048,38.859
2026-08-01,Systeme electric,шт,28,seasonal_blend,561,561,311980.0,494381.852,77.78,58.466,9.657,68.123,38.859
2026-08-01,Systeme electric,шт,28,selected_2025,561,561,311980.0,263515.852,25.013,-15.534,20.274,4.739,38.859
