supplier,unit,horizon,origin,model,train_rows,last_label_end_exclusive,seconds
IEK,шт,28,2026-03-01,tweedie_no_sku,69427,2026-03-01,1.1041036000000304
IEK,шт,28,2026-03-01,tweedie_no_calendar,69427,2026-03-01,1.2408394999999928
IEK,шт,28,2026-03-01,tweedie_no_week_lags,69427,2026-03-01,1.1189593000000286
IEK,шт,28,2026-04-01,tweedie_full,79852,2026-03-31,1.324633800000015
IEK,шт,28,2026-04-01,tweedie_no_sku,79852,2026-03-31,1.1155618000000231
IEK,шт,28,2026-04-01,tweedie_no_calendar,79852,2026-03-31,1.162756600000023
IEK,шт,28,2026-04-01,tweedie_no_week_lags,79852,2026-03-31,1.111135499999989
IEK,шт,28,2026-05-01,tweedie_full,88777,2026-04-29,1.3316602000000444
IEK,шт,28,2026-05-01,tweedie_no_sku,88777,2026-04-29,1.1069400999999743
IEK,шт,28,2026-05-01,tweedie_no_calendar,88777,2026-04-29,1.1913621999999577
IEK,шт,28,2026-05-01,tweedie_no_week_lags,88777,2026-04-29,1.2028455000000235
IEK,шт,28,2026-06-01,tweedie_full,97813,2026-05-29,1.5063674000000447
IEK,шт,28,2026-06-01,tweedie_no_sku,97813,2026-05-29,1.2260368000000312
IEK,шт,28,2026-06-01,tweedie_no_calendar,97813,2026-05-29,1.7338440000000332
IEK,шт,28,2026-06-01,tweedie_no_week_lags,97813,2026-05-29,1.288227500000005
IEK,шт,28,2026-07-01,tweedie_full,108767,2026-06-30,1.5715223000000265
IEK,шт,28,2026-07-01,tweedie_no_sku,108767,2026-06-30,1.280175999999983
IEK,шт,28,2026-07-01,tweedie_no_calendar,108767,2026-06-30,1.3985711000000265
IEK,шт,28,2026-07-01,tweedie_no_week_lags,108767,2026-06-30,1.4158181999999897
IEK,шт,28,2026-08-01,tweedie_full,117988,2026-07-29,1.9081168999999818
IEK,шт,28,2026-08-01,tweedie_no_sku,117988,2026-07-29,1.4953852999999526
IEK,шт,28,2026-08-01,tweedie_no_calendar,117988,2026-07-29,1.603176899999994
IEK,шт,28,2026-08-01,tweedie_no_week_lags,117988,2026-07-29,1.6590049000000135
Systeme electric,шт,7,2025-07-01,tweedie_full,4831,2025-07-01,0.12575959999998076
Systeme electric,шт,7,2025-07-01,tweedie_no_sku,4831,2025-07-01,0.10708740000001171
Systeme electric,шт,7,2025-07-01,tweedie_no_calendar,4831,2025-07-01,0.11090049999995699
Systeme electric,шт,7,2025-07-01,tweedie_no_week_lags,4831,2025-07-01,0.09575180000001637
Systeme electric,шт,7,2025-08-01,tweedie_full,6731,2025-07-29,0.1596249999999486
Systeme electric,шт,7,2025-08-01,tweedie_no_sku,6731,2025-07-29,0.142617400000006
Systeme electric,шт,7,2025-08-01,tweedie_no_calendar,6731,2025-07-29,0.16685949999998684
Systeme electric,шт,7,2025-08-01,tweedie_no_week_lags,6731,2025-07-29,0.14201249999996435
Systeme electric,шт,7,2025-09-01,tweedie_full,9175,2025-08-26,0.21786789999998746
Systeme electric,шт,7,2025-09-01,tweedie_no_sku,9175,2025-08-26,0.16777900000005275
Systeme electric,шт,7,2025-09-01,tweedie_no_calendar,9175,2025-08-26,0.20081129999999803
Systeme electric,шт,7,2025-09-01,tweedie_no_week_lags,9175,2025-08-26,0.1677441999999587
Systeme electric,шт,7,2025-10-01,tweedie_full,12199,2025-09-30,0.262090599999965
Systeme electric,шт,7,2025-10-01,tweedie_no_sku,12199,2025-09-30,0.1953472000000147
Systeme electric,шт,7,2025-10-01,tweedie_no_calendar,12199,2025-09-30,0.23003689999995913
Systeme electric,шт,7,2025-10-01,tweedie_no_week_lags,12199,2025-09-30,0.2326836999999955
Systeme electric,шт,7,2025-11-01,tweedie_full,14781,2025-10-28,0.2742138999999497
Systeme electric,шт,7,2025-11-01,tweedie_no_sku,14781,2025-10-28,0.21471309999998311
Systeme electric,шт,7,2025-11-01,tweedie_no_calendar,14781,2025-10-28,0.22541870000003428
Systeme electric,шт,7,2025-11-01,tweedie_no_week_lags,14781,2025-10-28,0.20343049999996765
Systeme electric,шт,7,2025-12-01,tweedie_full,17440,2025-11-25,0.3114244999999869
Systeme electric,шт,7,2025-12-01,tweedie_no_sku,17440,2025-11-25,0.28873399999997673
Systeme electric,шт,7,2025-12-01,tweedie_no_calendar,17440,2025-11-25,0.2729759000000058
Systeme electric,шт,7,2025-12-01,tweedie_no_week_lags,17440,2025-11-25,0.293588399999976
Systeme electric,шт,7,2026-01-01,tweedie_full,20662,2025-12-30,0.42932550000000447
Systeme electric,шт,7,2026-01-01,tweedie_no_sku,20662,2025-12-30,0.27463470000003554
Systeme electric,шт,7,2026-01-01,tweedie_no_calendar,20662,2025-12-30,0.31925880000000006
Systeme electric,шт,7,2026-01-01,tweedie_no_week_lags,20662,2025-12-30,0.31951029999999037
Systeme electric,шт,7,2026-02-01,tweedie_full,23360,2026-01-27,0.40255940000002965
Systeme electric,шт,7,2026-02-01,tweedie_no_sku,23360,2026-01-27,0.36283680000002505
Systeme electric,шт,7,2026-02-01,tweedie_no_calendar,23360,2026-01-27,0.3424512000000277
Systeme electric,шт,7,2026-02-01,tweedie_no_week_lags,23360,2026-01-27,0.33509210000005396
Systeme electric,шт,7,2026-03-01,tweedie_full,26083,2026-02-24,0.42028240000001915
Systeme electric,шт,7,2026-03-01,tweedie_no_sku,26083,2026-02-24,0.358365200000037
Systeme electric,шт,7,2026-03-01,tweedie_no_calendar,26083,2026-02-24,0.38027439999996204
Systeme electric,шт,7,2026-03-01,tweedie_no_week_lags,26083,2026-02-24,0.3647518999999875
Systeme electric,шт,7,2026-04-01,tweedie_full,29386,2026-03-31,0.44486360000001923
Systeme electric,шт,7,2026-04-01,tweedie_no_sku,29386,2026-03-31,0.3841024000000175
Systeme electric,шт,7,2026-04-01,tweedie_no_calendar,29386,2026-03-31,0.40310019999998303
Systeme electric,шт,7,2026-04-01,tweedie_no_week_lags,29386,2026-03-31,0.42836109999996097
Systeme electric,шт,7,2026-05-01,tweedie_full,32146,2026-04-28,0.5038526999999817
Systeme electric,шт,7,2026-05-01,tweedie_no_sku,32146,2026-04-28,0.3951324000000227
Systeme electric,шт,7,2026-05-01,tweedie_no_calendar,32146,2026-04-28,0.4673998000000097
Systeme electric,шт,7,2026-05-01,tweedie_no_week_lags,32146,2026-04-28,0.40152420000003985
Systeme electric,шт,7,2026-06-01,tweedie_full,34906,2026-05-26,0.6654661000000033
Systeme electric,шт,7,2026-06-01,tweedie_no_sku,34906,2026-05-26,0.43064980000002606
Systeme electric,шт,7,2026-06-01,tweedie_no_calendar,34906,2026-05-26,0.4849995000000149
Systeme electric,шт,7,2026-06-01,tweedie_no_week_lags,34906,2026-05-26,0.40061110000004874
Systeme electric,шт,7,2026-07-01,tweedie_full,38221,2026-06-30,0.5138744999999858
Systeme electric,шт,7,2026-07-01,tweedie_no_sku,38221,2026-06-30,0.8038704999999595
Systeme electric,шт,7,2026-07-01,tweedie_no_calendar,38221,2026-06-30,0.881479000000013
Systeme electric,шт,7,2026-07-01,tweedie_no_week_lags,38221,2026-06-30,0.731518699999981
Systeme electric,шт,7,2026-08-01,tweedie_full,41009,2026-07-28,0.8710204000000203
Systeme electric,шт,7,2026-08-01,tweedie_no_sku,41009,2026-07-28,0.6287679000000139
Systeme electric,шт,7,2026-08-01,tweedie_no_calendar,41009,2026-07-28,0.5998584999999821
Systeme electric,шт,7,2026-08-01,tweedie_no_week_lags,41009,2026-07-28,0.5870916999999736
Systeme electric,шт,28,2025-07-01,tweedie_full,3433,2025-07-01,0.0989203000000316
Systeme electric,шт,28,2025-07-01,tweedie_no_sku,3433,2025-07-01,0.07915099999996755
Systeme electric,шт,28,2025-07-01,tweedie_no_calendar,3433,2025-07-01,0.08934800000002951
Systeme electric,шт,28,2025-07-01,tweedie_no_week_lags,3433,2025-07-01,0.08961019999998143
Systeme electric,шт,28,2025-08-01,tweedie_full,5303,2025-07-29,0.1424769999999853
Systeme electric,шт,28,2025-08-01,tweedie_no_sku,5303,2025-07-29,0.1124149999999986
Systeme electric,шт,28,2025-08-01,tweedie_no_calendar,5303,2025-07-29,0.12238750000000209
Systeme electric,шт,28,2025-08-01,tweedie_no_week_lags,5303,2025-07-29,0.12545979999998735
Systeme electric,шт,28,2025-09-01,tweedie_full,7701,2025-08-29,0.18824370000004365
Systeme electric,шт,28,2025-09-01,tweedie_no_sku,7701,2025-08-29,0.14537160000003269
Systeme electric,шт,28,2025-09-01,tweedie_no_calendar,7701,2025-08-29,0.26163389999999254
Systeme electric,шт,28,2025-09-01,tweedie_no_week_lags,7701,2025-08-29,0.15385240000000522
Systeme electric,шт,28,2025-10-01,tweedie_full,10673,2025-09-30,0.227101800000014
Systeme electric,шт,28,2025-10-01,tweedie_no_sku,10673,2025-09-30,0.18948210000002064
Systeme electric,шт,28,2025-10-01,tweedie_no_calendar,10673,2025-09-30,0.21051009999996495
Systeme electric,шт,28,2025-10-01,tweedie_no_week_lags,10673,2025-09-30,0.19024769999998625
Systeme electric,шт,28,2025-11-01,tweedie_full,13227,2025-10-29,0.26327059999999847
Systeme electric,шт,28,2025-11-01,tweedie_no_sku,13227,2025-10-29,0.20606099999997696
Systeme electric,шт,28,2025-11-01,tweedie_no_calendar,13227,2025-10-29,0.22156509999996388
Systeme electric,шт,28,2025-11-01,tweedie_no_week_lags,13227,2025-10-29,0.21212520000000268
Systeme electric,шт,28,2025-12-01,tweedie_full,15838,2025-11-29,0.3223614999999995
Systeme electric,шт,28,2025-12-01,tweedie_no_sku,15838,2025-11-29,0.2345622000000276
Systeme electric,шт,28,2025-12-01,tweedie_no_calendar,15838,2025-11-29,0.2591674000000239
Systeme electric,шт,28,2025-12-01,tweedie_no_week_lags,15838,2025-11-29,0.24195989999998346
Systeme electric,шт,28,2026-01-01,tweedie_full,19048,2025-12-30,0.3392124000000081
Systeme electric,шт,28,2026-01-01,tweedie_no_sku,19048,2025-12-30,0.2637813000000051
Systeme electric,шт,28,2026-01-01,tweedie_no_calendar,19048,2025-12-30,0.29089729999998326
Systeme electric,шт,28,2026-01-01,tweedie_no_week_lags,19048,2025-12-30,0.2677903999999671
Systeme electric,шт,28,2026-02-01,tweedie_full,21740,2026-01-29,0.3627086999999847
Systeme electric,шт,28,2026-02-01,tweedie_no_sku,21740,2026-01-29,0.30409069999996063
Systeme electric,шт,28,2026-02-01,tweedie_no_calendar,21740,2026-01-29,0.34731709999999794
Systeme electric,шт,28,2026-02-01,tweedie_no_week_lags,21740,2026-01-29,0.28563359999998283
Systeme electric,шт,28,2026-03-01,tweedie_full,24445,2026-03-01,0.4068836999999803
Systeme electric,шт,28,2026-03-01,tweedie_no_sku,24445,2026-03-01,0.31029799999998886
Systeme electric,шт,28,2026-03-01,tweedie_no_calendar,24445,2026-03-01,0.35958530000004885
Systeme electric,шт,28,2026-03-01,tweedie_no_week_lags,24445,2026-03-01,0.3269025999999826
Systeme electric,шт,28,2026-04-01,tweedie_full,27733,2026-03-31,0.4415290000000027
Systeme electric,шт,28,2026-04-01,tweedie_no_sku,27733,2026-03-31,0.35073269999998047
Systeme electric,шт,28,2026-04-01,tweedie_no_calendar,27733,2026-03-31,0.3825671999999827
Systeme electric,шт,28,2026-04-01,tweedie_no_week_lags,27733,2026-03-31,0.3584015999999792
Systeme electric,шт,28,2026-05-01,tweedie_full,30490,2026-04-29,0.4651830999999902
Systeme electric,шт,28,2026-05-01,tweedie_no_sku,30490,2026-04-29,0.38206680000001825
Systeme electric,шт,28,2026-05-01,tweedie_no_calendar,30490,2026-04-29,0.41746849999998403
Systeme electric,шт,28,2026-05-01,tweedie_no_week_lags,30490,2026-04-29,0.41909160000000156
Systeme electric,шт,28,2026-06-01,tweedie_full,33250,2026-05-29,0.5253263999999831
Systeme electric,шт,28,2026-06-01,tweedie_no_sku,33250,2026-05-29,0.43546010000000024
Systeme electric,шт,28,2026-06-01,tweedie_no_calendar,33250,2026-05-29,0.45820419999995465
Systeme electric,шт,28,2026-06-01,tweedie_no_week_lags,33250,2026-05-29,0.4245292000000518
Systeme electric,шт,28,2026-07-01,tweedie_full,36562,2026-06-30,0.5438029000000029
Systeme electric,шт,28,2026-07-01,tweedie_no_sku,36562,2026-06-30,0.41721749999999247
Systeme electric,шт,28,2026-07-01,tweedie_no_calendar,36562,2026-06-30,0.47345330000001695
Systeme electric,шт,28,2026-07-01,tweedie_no_week_lags,36562,2026-06-30,0.4618477000000212
Systeme electric,шт,28,2026-08-01,tweedie_full,39335,2026-07-29,0.5683816000000093
Systeme electric,шт,28,2026-08-01,tweedie_no_sku,39335,2026-07-29,0.4565115999999989
Systeme electric,шт,28,2026-08-01,tweedie_no_calendar,39335,2026-07-29,0.4814283000000046
Systeme electric,шт,28,2026-08-01,tweedie_no_week_lags,39335,2026-07-29,0.5436113000000091
