run_id,comparison_signature,phase,supplier,unit,horizon,segment,model,n,wape_pct,bias_pct,underforecast_pct,mae
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,clean_fixed_baseline,294,77.621,-32.265,54.943,186.5252266913516
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,clean_selected,294,77.621,-32.265,54.943,186.5252266913516
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,baseline_selected,365,51.879,1.877,25.001,8.272161597399576
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,clean_fixed_baseline,365,50.713,-18.059,34.386,8.086301369863007
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,clean_selected,365,50.713,-18.059,34.386,8.086301369863007
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,baseline_selected,234,117.912,-47.607,82.759,1.2597421410980734
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,clean_fixed_baseline,234,117.912,-47.607,82.759,1.2597421410980734
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,clean_selected,234,117.912,-47.607,82.759,1.2597421410980734
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,baseline_selected,294,152.167,-3.336,77.752,7.044209182201355
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,clean_fixed_baseline,294,152.186,-5.443,78.814,7.045087985661087
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,clean_selected,294,152.186,-5.443,78.814,7.045087985661087
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,baseline_selected,131,48.915,4.098,22.408,20.79816276361754
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,clean_fixed_baseline,131,47.697,-16.733,32.215,20.28030793116833
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,clean_selected,131,47.697,-16.733,32.215,20.28030793116833
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,baseline_selected,8789,36.057,-6.21,21.134,32.77849227185429
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,clean_fixed_baseline,8789,38.329,-17.017,27.673,34.84350728164807
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,clean_selected,8789,37.332,-13.203,25.267,33.9372732865234
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,baseline_selected,5658,107.709,-34.898,71.304,7.46615259049287
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,clean_fixed_baseline,5658,107.532,-35.667,71.6,7.45387841875986
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,clean_selected,5658,104.829,-31.623,68.226,7.266519282731514
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,baseline_selected,3131,32.359,-4.729,18.544,78.52017796880203
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,clean_fixed_baseline,3131,34.756,-16.054,25.405,84.33904228842584
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,clean_selected,3131,33.848,-12.252,23.05,82.13373644636195
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,baseline_selected,588,50.471,-12.15,31.31,262.71158092292194
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,clean_fixed_baseline,588,56.813,-35.777,46.295,295.7244506504603
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,clean_selected,588,54.288,-23.805,39.047,282.5798646165845
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,baseline_selected,294,49.132,-11.394,30.263,497.19518704820865
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,clean_fixed_baseline,294,55.666,-35.661,45.664,563.3148156462327
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,clean_selected,294,53.015,-23.529,38.272,536.4901166575103
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,baseline_selected,365,41.098,-6.332,23.715,25.913054517801886
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,clean_fixed_baseline,365,43.51,-19.44,31.475,27.43416893656422
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,clean_selected,365,41.181,-17.112,29.146,25.96526584629672
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,baseline_selected,234,95.372,-40.66,68.016,3.717066397907711
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,clean_fixed_baseline,234,95.372,-40.66,68.016,3.717066397907711
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,clean_selected,234,97.911,-42.551,70.231,3.81602201941185
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,baseline_selected,294,97.053,-38.459,67.756,28.227974797635483
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,clean_fixed_baseline,294,96.73,-39.8,68.265,28.13408565468805
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,clean_selected,294,98.572,-33.413,65.992,28.669612575659404
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,baseline_selected,131,38.858,-4.915,21.887,65.56085009074259
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,clean_fixed_baseline,131,41.37,-18.564,29.967,69.79906965446975
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,clean_selected,131,38.84,-16.062,27.451,65.52956397981627
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,baseline_selected,14288,71.928,5.755,33.087,9.36062739979399
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,clean_fixed_baseline,14288,69.096,-6.459,37.777,8.991990974842896
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,clean_selected,14288,70.9,1.426,34.737,9.226879970391332
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,baseline_selected,10571,148.358,-19.565,83.962,1.349694970365989
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,clean_fixed_baseline,10571,147.987,-20.487,84.237,1.346312711316949
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,clean_selected,10571,155.305,-8.167,81.736,1.4128908799096984
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,baseline_selected,3717,67.76,7.136,30.312,32.14340025733587
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,clean_fixed_baseline,3717,64.793,-5.693,35.243,30.735995527905303
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,clean_selected,3717,66.297,1.949,32.174,31.44955381367332
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,baseline_selected,857,92.697,-15.918,54.308,65.46228426171234
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,clean_fixed_baseline,857,89.681,-38.908,64.295,63.33243393316041
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,clean_selected,857,89.681,-38.908,64.295,63.33243393316041
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,baseline_selected,341,88.26,-8.574,48.417,136.44914030482806
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,clean_fixed_baseline,341,85.038,-34.726,59.882,131.4672121547841
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,clean_selected,341,85.038,-34.726,59.882,131.4672121547841
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,baseline_selected,547,81.969,13.626,34.172,7.24838099959718
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,clean_fixed_baseline,547,76.298,-14.163,45.23,6.746847209741883
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,clean_selected,547,76.298,-14.163,45.23,6.746847209741883
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,baseline_selected,370,201.776,58.111,71.832,0.8016491067338525
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,clean_fixed_baseline,370,204.197,55.69,74.253,0.8112688960146587
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,clean_selected,370,204.197,55.69,74.253,0.8112688960146587
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,baseline_selected,516,122.671,-65.534,94.102,18.550427845622398
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,clean_fixed_baseline,516,121.051,-67.166,94.108,18.30538088359902
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,clean_selected,516,121.051,-67.166,94.108,18.30538088359902
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,baseline_selected,177,78.214,12.231,32.992,20.724600210667433
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,clean_fixed_baseline,177,72.289,-16.352,44.321,19.15455328928469
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,clean_selected,177,72.289,-16.352,44.321,19.15455328928469
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,baseline_selected,14288,40.245,-10.436,25.341,24.737062131777808
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,clean_fixed_baseline,14288,42.192,-20.779,31.486,25.933847519374588
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,clean_selected,14288,41.312,-14.102,27.707,25.392764106895505
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,baseline_selected,10571,119.418,-23.055,71.237,4.542760832092904
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,clean_fixed_baseline,10571,119.255,-23.938,71.597,4.536574837794426
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,clean_selected,10571,119.978,-12.152,66.065,4.564080815919473
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,baseline_selected,3717,36.446,-9.83,23.138,82.16885095044033
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,clean_fixed_baseline,3717,38.494,-20.628,29.561,86.78683904936759
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,clean_selected,3717,37.537,-14.196,25.866,84.62871004956612
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,baseline_selected,857,64.977,-22.722,43.849,199.70321243830597
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,clean_fixed_baseline,857,68.396,-43.851,56.124,210.21250668346298
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,clean_selected,857,70.179,-29.223,49.701,215.69405438340996
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,baseline_selected,341,61.155,-20.967,41.061,437.4779940811648
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,clean_fixed_baseline,341,64.708,-43.574,54.141,462.89416708086287
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,clean_selected,341,66.253,-28.444,47.349,473.94815635870697
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,baseline_selected,547,42.567,-12.258,27.413,16.501421084433172
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,clean_fixed_baseline,547,44.218,-27.922,36.07,17.141696675390126
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,clean_selected,547,47.117,-21.68,34.399,18.26551606606141
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,baseline_selected,370,122.556,-11.77,67.163,3.2990834206677144
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,clean_fixed_baseline,370,122.617,-11.83,67.224,3.300719743405772
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,clean_selected,370,121.353,-8.087,64.72,3.2666972056802566
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,baseline_selected,516,112.888,-44.714,78.801,42.56910286424634
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,clean_fixed_baseline,516,114.633,-47.332,80.982,43.22714583944493
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,clean_selected,516,119.403,-38.983,79.193,45.02613040361062
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,baseline_selected,177,38.624,-12.282,25.453,44.09952806518584
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,clean_fixed_baseline,177,40.355,-28.715,34.535,46.07481229592241
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,clean_selected,177,43.459,-22.35,32.904,49.618979220530505
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,baseline_selected,3037,84.782,-22.222,53.502,131.63496173311566
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,clean_fixed_baseline,3037,82.3,-28.654,55.477,127.781382261831
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,clean_selected,3037,82.3,-28.654,55.477,127.781382261831
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,baseline_selected,1314,81.877,-24.233,53.055,288.46497529944827
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,clean_fixed_baseline,1314,79.351,-30.78,55.065,279.56712051395385
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,clean_selected,1314,79.351,-30.78,55.065,279.56712051395385
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,baseline_selected,1723,241.439,86.16,77.64,12.032734323852125
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,clean_fixed_baseline,1723,241.305,85.954,77.676,12.026036897182655
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,clean_selected,1723,241.305,85.954,77.676,12.026036897182655
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,baseline_selected,3037,66.951,-28.078,47.514,449.6476976655332
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,clean_fixed_baseline,3037,67.788,-34.025,50.907,455.2717443510546
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,clean_selected,3037,67.788,-34.025,50.907,455.2717443510546
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,baseline_selected,1314,65.44,-29.169,47.305,986.50737405909
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,clean_fixed_baseline,1314,66.3,-35.29,50.795,999.4707899417174
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,clean_selected,1314,66.3,-35.29,50.795,999.4707899417174
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,baseline_selected,1723,117.791,8.669,54.561,40.22598276063844
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,clean_fixed_baseline,1723,117.87,8.549,54.66,40.25285525869792
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,clean_selected,1723,117.87,8.549,54.66,40.25285525869792
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,baseline_selected,4406,73.715,-14.736,44.226,82.60941326505572
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,clean_fixed_baseline,4406,73.229,-21.104,47.166,82.06447375217803
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,clean_selected,4406,73.229,-21.104,47.166,82.06447375217803
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,baseline_selected,2850,146.917,-31.862,89.389,10.558914762647738
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,clean_fixed_baseline,2850,146.896,-31.97,89.433,10.557424803397133
20260923T101945737047Z-demand-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,clean_selected,2850,146.896,-31.97,89.433,10.557424803397133
